DEPTH,GR,RHOB,VP,VS
893.536774,87.5336,2.4188,2.735567951,1.285422892
893.700816,86.0738,2.42,2.698078064,1.253591491
893.864858,87.0721,2.4214,2.661599529,1.223298991
894.0289,88.4228,2.4201,2.626096492,1.194435959
894.192942,89.7735,2.4186,2.591525933,1.166903098
894.356984,91.1242,2.4171,2.557855884,1.140611381
894.521026,92.4748,2.4161,2.537785701,1.115477916
894.685068,92.8188,2.3995,2.537785701,1.116976096
894.84911,92.2399,2.3849,2.546110584,1.143037541
895.013152,91.6611,2.3919,2.560105279,1.170343728
895.177194,91.1074,2.4009,2.608280351,1.198986488
895.341236,85.5201,2.4099,2.653455022,1.22906691
895.505278,80.1657,2.4161,2.858670177,1.250898222
895.66932,74.8112,2.4615,3.060283882,1.440297086
895.833362,69.4568,2.4962,3.292493916,1.629444568
895.997404,64.1023,2.5309,3.562841135,1.87578344
896.161446,58.7479,2.5672,3.896706468,2.227116091
896.325488,53.8591,2.5672,3.840159531,2.080472162
896.48953,59.1443,2.5672,3.795099369,1.946480658
896.653572,64.0067,2.5672,3.727067957,1.828704117
896.817614,68.8691,2.5349,3.652245691,1.724367097
896.981656,75,2.5109,3.440708622,1.631294252
897.145698,77.1393,2.487,3.141759429,1.547753321
897.30974,80.0336,2.463,2.890606385,1.47235205
897.473782,82.9279,2.463,2.857967901,1.530722886
897.637824,85.0671,2.463,2.834312575,1.593912958
897.801866,84.0604,2.463,3.049597892,1.662545704
897.965908,74.396,2.538,3.245083562,1.737353968
898.12995,67.4497,2.6036,3.519756368,1.819211605
898.293992,59.8993,2.606,3.558481927,1.909164304
898.458034,58.3138,2.6089,3.609223298,2.008476656
898.622076,56.8792,2.6047,3.652245691,2.098658939
898.786118,55.7466,2.6007,3.652245691,2.007475279
898.95016,54.7819,2.5984,3.652245691,1.90624734
899.114202,53.8171,2.6013,3.652245691,1.924681005
899.278244,52.8523,2.6036,3.609971365,1.958182964
899.442286,51.8456,2.6141,3.5508872,1.992873191
899.606328,57.7517,2.5759,3.493705945,2.025636735
899.77037,63.9262,2.5359,3.438337125,1.91329527
899.934412,67.953,2.5099,3.384695913,1.82041221
900.098454,63.0872,2.5327,3.361633593,1.705236779
900.262496,59.2282,2.5587,3.370588849,1.733674932
900.426538,54.8658,2.588,3.379588199,1.782510288
900.59058,55.8725,2.6036,3.3886395,1.834177751
900.754622,61.2752,2.5782,3.396546735,1.881603377
900.918664,66.6779,2.5527,3.329211762,1.79992589
901.082706,69.9664,2.5273,3.271832508,1.733365352
901.246748,71.5772,2.5151,3.216397616,1.671552028
901.41079,72.7349,2.5151,3.162809902,1.602003083
901.574832,73.8926,2.5151,3.106552198,1.649098056
901.738874,75,2.5151,3.106552198,1.713461694
901.902916,75,2.5339,3.106552198,1.783053563
902.066958,75,2.5518,3.214782836,1.858537659
902.231,68.9597,2.5776,3.357371626,1.940695392
902.395042,67.6007,2.5831,3.357371626,2.030451377
902.559084,68.9597,2.562,3.301169925,2.145055817
902.723126,70.5537,2.5471,3.224806361,1.89829185
902.887168,72.4832,2.5292,3.151895845,1.67078419
903.05121,73.9933,2.5151,3.082209344,1.491973253
903.215252,72.2315,2.518,3.041630728,1.401463675
903.379294,70.7844,2.5204,3.041630728,1.4563663
903.543336,68.9597,2.5228,3.041630728,1.498399054
903.707378,73.6661,2.5255,3.041630728,1.542930161
903.87142,80.0336,2.4995,3.041630728,1.590188361
904.035462,86.401,2.4785,3.041630728,1.628897706
904.199504,91.1074,2.463,2.997159093,1.576290227
904.363546,90.1007,2.4668,2.961782416,1.535771641
904.527588,87.2819,2.4698,2.919598864,1.497283914
904.69163,85.2559,2.4734,2.928409515,1.457606695
904.855672,83.0537,2.4578,2.939845911,1.467995907
905.019714,83.318,2.4734,2.949178819,1.47953619
905.183756,83.6074,2.4906,3.063396533,1.487398786
905.347798,83.8968,2.5077,3.166480088,1.577391499
905.51184,84.0604,2.5248,3.276742761,1.652712364
905.675882,79.6309,2.5419,3.394961581,1.735587112
905.839924,76.0067,2.562,3.519756368,1.827212094
906.003966,76.3893,2.5554,3.570704643,1.929050375
906.168008,76.8523,2.5474,3.606989492,2.042909069
906.33205,77.3154,2.5411,3.606989492,2.113899446
906.496092,77.7785,2.5466,3.606989492,2.043088457
906.660134,79.4966,2.5511,3.570704643,1.996358285
906.824176,82.5839,2.5568,3.520610126,1.951716718
906.988218,86.0738,2.5479,3.471897791,1.909029184
907.15226,83.6577,2.5359,3.424518907,1.868167842
907.316302,80.8792,2.5399,3.378411972,1.829020156
907.480344,78.1007,2.5439,3.32173766,1.791479483
907.644386,75.3221,2.5464,3.257064349,1.755447851
907.808428,77.3154,2.5297,3.194864635,1.720838007
907.97247,83.6829,2.5177,3.134992818,1.687565555
908.136512,90.0503,2.5057,3.07732372,1.655556245
908.300554,96.1409,2.4943,3.041630728,1.624737754
908.464596,81.2416,2.5286,3.127693534,1.584561907
908.628638,66.9631,2.5616,3.194044388,1.648765321
908.79268,58.8926,2.6089,3.263274883,1.760588747
908.956722,60.5537,2.5911,3.335569342,1.881603377
909.120764,61.9128,2.5596,3.396546735,1.871762123
909.284806,68.6074,2.5282,3.332156185,1.862500017
909.448848,76.7114,2.4995,3.279895042,1.838580084
909.61289,83.0537,2.493,3.229244478,1.799035617
909.776932,85.8725,2.487,3.174308825,1.76115639
909.940974,86.7114,2.4846,3.174308825,1.725453556
910.105016,85.9396,2.4861,3.174308825,1.730294288
910.269058,85.0671,2.4876,3.229364227,1.735080274
910.4331,81.443,2.4891,3.278589671,1.739892811
910.597142,77.2752,2.507,3.329339039,1.746154451
910.761184,73.1074,2.525,3.38168421,1.768776511
910.925226,68.9396,2.543,3.436646859,1.801797484
911.089268,60.906,2.5672,3.436646859,1.836074837
911.25331,62.4161,2.5633,3.436646859,1.871681666
911.417352,64.9329,2.5573,3.436646859,1.893845191
911.581394,69.8658,2.5516,3.363132107,1.841441437
911.745436,75.2685,2.538,3.312395295,1.805664682
911.909478,80.6711,2.525,3.263170074,1.771251622
912.07352,86.0738,2.5121,3.215383101,1.738125745
912.237562,93.1208,2.4991,3.168975544,1.706217114
912.401604,92.3154,2.4839,3.140063422,1.675458004
912.565646,91.1577,2.4962,3.203770424,1.645788284
912.729688,90,2.5112,3.252212852,1.610868449
912.89373,89.094,2.5262,3.302142712,1.648640468
913.057772,86.0738,2.5359,3.353629581,1.700019076
913.221814,89.9748,2.5411,3.396546735,1.754702033
913.385856,92.8691,2.5375,3.378411972,1.81301978
913.549898,96.1409,2.5315,3.357371626,1.83325328
913.71394,94.1275,2.5255,3.350606586,1.806852823
913.877982,101.0738,2.5358,3.339457757,1.78120195
914.042024,108.0201,2.5461,3.32838651,1.75669229
914.206066,114.9664,2.5563,3.319086274,1.785298989
914.370108,112.2483,2.5666,3.35571198,1.814341814
914.53415,105.9564,2.5769,3.388074491,1.844346305
914.698192,96.3087,2.588,3.42106729,1.875359876
914.862234,87.0805,2.5798,3.454708971,1.907434302
915.026276,82.8523,2.5708,3.489018865,1.940624962
915.190318,80.0336,2.5618,3.519756368,1.970778362
915.35436,80.7886,2.5568,3.504020084,1.93000924
915.518402,81.3674,2.5654,3.490097538,1.895028536
915.682444,82.047,2.5724,3.476281226,1.861293283
915.846486,86.255,2.5662,3.462577806,1.822692827
916.010528,91.349,2.5587,3.448978096,1.745631427
916.17457,96.443,2.5512,3.436646859,1.66619376
916.338612,101.5369,2.5464,3.467596406,1.700149936
916.502654,102.1812,2.5528,3.496587618,1.73265886
916.666696,97.953,2.5576,3.526067685,1.766435239
916.830738,91.0067,2.5624,3.562841135,1.801553605
916.99478,84.0604,2.5672,3.575970489,1.838097775
917.158822,84.0604,2.5632,3.593038726,1.876155225
917.322864,77.255,2.5592,3.606989492,1.915820734
917.486906,71.2349,2.5568,3.653852492,1.957200934
917.650948,65.2148,2.6151,3.694191589,2.000408156
917.81499,57.8859,2.657,3.746252705,2.04556613
917.979032,57.4329,2.7026,3.729740524,2.098658939
918.143074,56.8792,2.6807,3.707699806,2.038688191
918.307116,60.1007,2.6568,3.685913597,1.974521611
918.471158,63.1879,2.6328,3.664381921,1.931546633
918.6352,65.9396,2.6193,3.652245691,1.980563384
918.799242,64.6107,2.6337,3.690385266,2.020211328
918.963284,62.2752,2.6453,3.71751734,2.068827829
919.127326,59.8993,2.6466,3.746252705,2.036175452
919.291368,62.625,2.6481,3.668355501,1.998001934
919.45541,65.3985,2.6496,3.590304649,1.961234666
919.619452,68.172,2.6505,3.515505945,1.925794913
919.783494,70.9455,2.6147,3.472000618,1.891614403
919.947536,73.719,2.589,3.460136796,1.858626057
920.111578,76.4924,2.562,3.448349875,1.822692827
920.27562,79.0268,2.5776,3.436646859,1.829237495
920.439662,76.9128,2.6039,3.460136796,1.836822816
920.603704,74.9664,2.628,3.483950057,1.844471307
920.767746,74.3826,2.6297,3.508093363,1.852183761
920.931788,75.1611,2.6162,3.509571761,1.859962119
921.09583,76.0067,2.5951,3.490217431,1.869518809
921.259872,75.4732,2.5739,3.471071446,1.822121865
921.423914,75,2.5568,3.452134369,1.767359116
921.587956,78.7047,2.5568,3.436646859,1.827269055
921.751998,83.0537,2.5568,3.520821597,1.888623215
921.91604,84.0604,2.5616,3.562841135,1.984212169
922.080082,80.1644,2.5697,3.586987874,1.968945124
922.244124,74.9094,2.5776,3.606989492,1.942502376
922.408166,69.6544,2.6298,3.570955644,1.916760462
922.572208,64.3993,2.6661,3.528292208,1.893845191
922.73625,56.8792,2.6609,3.486632177,1.957525235
922.900292,59.703,2.6264,3.445944461,1.997831686
923.064334,64.6661,2.6022,3.406199218,1.901732525
923.228376,69.6292,2.578,3.357371626,1.836202039
923.392418,73.9933,2.5568,3.376286353,1.767359116
923.55646,77.2651,2.5782,3.402218477,1.781782965
923.720502,79.0268,2.5973,3.428552036,1.798665106
923.884544,74.1342,2.6165,3.455296424,1.815870219
924.048586,69.9664,2.6356,3.482461331,1.833407662
924.212628,70.4396,2.6557,3.519756368,1.851287156
924.37667,70.9732,2.6385,3.515201867,1.869518809
924.540712,63.9262,2.6204,3.508242762,1.888111958
924.704754,65.3557,2.6089,3.501311157,1.90624734
924.868796,67.6913,2.5869,3.494406888,1.84815194
925.032838,71.9799,2.5672,3.487525805,1.795706507
925.19688,73.9933,2.5803,3.477705151,1.767359116
925.360922,72.9262,2.5972,3.504922648,1.873729732
925.524964,71.7584,2.6141,3.554137518,1.970778362
925.689006,70.5906,2.6311,3.606989492,1.949876343
925.853048,70.3742,2.641,3.619320502,1.925158758
926.01709,71.25,2.6431,3.6323074,1.901059992
926.181132,72.1258,2.6453,3.645383474,1.877557095
926.345174,72.9866,2.6577,3.632194859,1.845808327
926.509216,71.2047,2.6718,3.59096874,1.864428803
926.673258,69.9664,2.6818,3.550672103,1.895848913
926.8373,69.9664,2.5828,3.511265775,1.928347405
927.001342,76.0067,2.5828,3.477705151,1.957525235
927.165384,72.9866,2.5828,3.493209446,1.852268179
927.329426,69.698,2.6007,3.507035821,1.800148065
927.493468,65.8054,2.6193,3.52097615,1.8743335
927.65751,62.9195,2.5786,3.535023645,1.944449167
927.821552,64.3893,2.5568,3.549187812,1.915656978
927.985594,65.9396,2.6011,3.562841135,1.881603377
928.149636,65.9396,2.6353,3.552406035,1.90375417
928.313678,65.9396,2.6714,3.542460014,1.925477391
928.47772,65.9396,2.6519,3.532573624,1.957525235
928.641762,67.6309,2.6313,3.519756368,1.934273967
928.805804,69.1879,2.6108,3.486034021,1.894460817
928.969846,69.5772,2.5828,3.436646859,1.856254691
929.133888,68.7987,2.5867,3.436646859,1.819559128
929.29793,67.953,2.5927,3.436646859,1.784286281
929.461972,69.8205,2.5987,3.436646859,1.750354982
929.626014,71.8641,2.6036,3.436646859,1.705236779
929.790056,73.9077,2.5845,3.436646859,1.744585319
929.954098,76.0067,2.562,3.478538629,1.813325026
930.11814,74.245,2.5681,3.536865444,1.887703852
930.282182,71.3255,2.5781,3.59718162,1.968446666
930.446224,68.406,2.588,3.6595907,2.056403966
930.610266,65.4866,2.6157,3.698651961,2.113899446
930.774308,62.5671,2.6429,3.624954988,2.016282342
930.93835,60.4027,2.6818,3.573773453,1.951510534
931.102392,64.2181,2.687,3.524021156,1.890769535
931.266434,72.9866,2.6813,3.477705151,1.833696645
931.430476,72,2.6732,3.580368471,1.789084064
931.594518,70.9732,2.6661,3.68460806,1.876266096
931.75856,66.0654,2.6594,3.845231815,1.957525235
931.922602,61.6862,2.6557,3.838640938,2.046140127
932.086644,55.8725,2.6922,3.827030162,2.160980199
932.250686,58.7517,2.682,3.81549419,2.076761058
932.414728,63.0336,2.6661,3.804022807,1.983198703
932.57877,66.9463,2.6833,3.795099369,1.89770327
932.742812,60.9211,2.7015,3.957634486,1.845808327
932.906854,55.3742,2.7196,4.101940081,1.914815763
933.070896,47.8188,2.7377,4.299612925,1.969445107
933.234938,48.8255,2.7599,4.246302112,2.027283123
933.39898,51.2416,2.7396,4.17624051,2.088619628
933.563022,54.3557,2.7134,4.042831604,2.145055817
933.727064,56.8792,2.6922,3.917687308,2.02235331
933.891106,60.906,2.6922,3.845231815,1.924945989
934.055148,61.4228,2.6825,3.754535995,1.893845191
934.21919,61.9128,2.6618,3.691949784,1.917760236
934.383232,64.8564,2.6411,3.631415922,1.944449167
934.547274,68.8268,2.6204,3.572835085,1.901763375
934.711316,72.7973,2.5997,3.516114258,1.857113117
934.875358,76.7678,2.579,3.477705151,1.81451139
935.0394,79.0268,2.5672,3.477705151,1.75669229
935.203442,82.047,2.5987,3.584410521,1.82522287
935.367484,71.9799,2.6245,3.790158399,1.960538313
935.531526,57.5084,2.8276,4.020959519,2.117523902
935.695568,43.0369,2.8219,4.281698551,2.301838301
935.85961,31.7114,2.8172,4.578590735,2.521298189
936.023652,37.0671,2.7789,4.795453605,2.787017966
936.187694,41.4664,2.7475,4.496894962,2.764329897
936.351736,45.8658,2.716,4.298345676,2.444030969
936.515778,50.8389,2.6846,4.116587908,2.190248295
936.67982,54.8658,2.6531,3.949577963,1.984212169
936.843862,58.8926,2.6217,3.949577963,1.813607712
937.007904,54.1812,2.5984,3.949577963,1.705236779
937.171946,50.0134,2.6271,4.111357223,1.836260669
937.335988,45.8456,2.6499,4.299612925,1.95542171
937.50003,40.7718,2.6727,4.215551766,2.091120082
937.664072,45.906,2.6974,4.092857242,2.261724834
937.828114,52.4664,2.7078,3.977102825,2.112365588
937.992156,57.8859,2.6797,3.86771096,1.969889325
938.156198,52.4497,2.6609,3.795099369,1.881603377
938.32024,47.8188,2.6824,3.890196274,1.94770209
938.484282,41.7785,2.6989,3.966399988,2.001608841
938.648324,44.5168,2.7182,4.059750664,2.058585885
938.812366,48.453,2.7133,4.003903941,2.118900273
938.976408,52.3893,2.7073,3.929587036,2.177142787
939.14045,56.3255,2.7026,3.854777942,2.094882728
939.304492,58.8926,2.7026,3.782768672,2.024509251
939.468534,50.7785,2.7217,3.820625994,1.958710222
939.632576,44.7584,2.7616,3.986085191,1.881603377
939.796618,38.7383,2.8068,4.166524141,2.026342387
939.96066,32.7181,2.7747,4.364079817,2.261724834
940.124702,37.5419,2.7377,4.17624051,2.515851933
940.288744,42.3658,2.7008,4.026058297,2.257165763
940.452786,47.1896,2.6638,3.901929333,2.068973877
940.616828,52.0134,2.6141,3.837625988,1.909749247
940.78087,57.8859,2.6245,3.823137133,1.746154451
940.944912,55.1678,2.6573,3.808752512,1.792610013
941.108954,51.6946,2.6974,3.795099369,1.855693016
941.272996,48.8255,2.688,3.698651961,1.923377814
941.437038,58.7919,2.6818,3.648582048,1.996187009
941.60108,70.9732,2.6375,3.606989492,2.039831528
941.765122,70.4824,2.5932,3.566330356,1.862192782
941.929164,69.6141,2.596,3.519756368,1.755632888
942.093206,68.7458,2.6,3.519756368,1.656709867
942.257248,67.953,2.6036,3.519756368,1.881603377
942.42129,69.2114,2.5906,3.484643107,1.822692827
942.585332,70.3691,2.5786,3.452951722,1.771661382
942.749374,68.8591,2.5724,3.444102711,1.723410624
942.913416,64.4387,2.5947,3.459795094,1.66619376
943.077458,60.0183,2.6314,3.477705151,1.732700228
943.2415,55.5979,2.6681,3.637036081,1.831612933
943.405542,51.1775,2.7048,3.839313033,1.942502376
943.569584,46.7572,2.7415,4.065420057,2.067684026
943.733626,42.3368,2.7782,4.319819586,2.210111334
943.897668,37.9164,2.8276,4.717732984,2.373611715
944.06171,33.496,2.794,4.498979172,2.56323565
944.225752,28.6913,2.7425,4.347782535,2.806981263
944.389794,40.6711,2.691,4.16876368,2.451234586
944.553836,53.7919,2.6395,4.003903941,2.152457179
944.717878,62.9195,2.6036,3.85159226,1.984212169
944.88192,64.7315,2.6141,3.71043951,1.841138886
945.045962,66.1208,2.6245,3.579266911,1.744689174
945.210004,67.5101,2.5932,3.436646859,1.657842554
945.374046,68.9597,2.5932,3.436646859,1.575982961
945.538088,61.9463,2.6081,3.436646859,1.624352445
945.70213,54.6141,2.6237,3.488124472,1.678201496
945.866172,49.8322,2.6393,3.536865444,1.735742285
946.030214,53.1759,2.6609,3.606989492,1.79736899
946.194256,55.6568,2.6766,3.593627563,1.863533979
946.358298,58.1376,2.6257,3.57189721,1.944449167
946.52234,60.6184,2.5568,3.550423945,1.822692827
946.686382,63.0992,2.5717,3.529207321,1.715286082
946.850424,64.9329,2.5828,3.508242762,1.899612164
947.014466,60.8456,2.6225,3.487525805,2.099163367
947.178508,57.604,2.6539,3.521887471,2.153307215
947.34255,54.3624,2.6922,3.60978325,2.052055356
947.506592,50.8389,2.7016,3.702183052,1.959897904
947.670634,53.5403,2.713,3.795099369,1.875662237
947.834676,56.4989,2.6919,3.765640631,1.81134976
947.998718,59.4575,2.6717,3.746252705,1.821552349
948.16276,62.4161,2.6515,3.618199142,1.834177751
948.326802,65.3747,2.6313,3.525798484,1.783056692
948.490844,68.3333,2.6111,3.437999714,1.699264657
948.654886,71.2919,2.5909,3.354467398,1.622994501
948.818928,73.9933,2.5724,3.281667775,1.553276099
948.98297,66.9463,2.5691,3.304957005,1.502756979
949.147012,60.4631,2.5672,3.319086274,1.650697594
949.311054,53.9799,2.6922,3.472518798,1.795927641
949.475096,45.8054,2.6904,3.595849086,1.969179181
949.639138,43.7919,2.687,3.746252705,2.210204286
949.80318,46.2081,2.6727,3.949577963,2.116460832
949.967222,48.9866,2.6562,3.903893394,2.018029787
950.131264,51.7651,2.6397,3.859248716,1.928347405
950.295306,54.5436,2.6297,3.815618376,1.84629581
950.459348,48.9262,2.6609,3.845231815,1.746154451
950.62339,32.7181,2.7352,3.945120247,1.839974104
950.787432,33.1711,2.8589,4.059750664,2.00517075
950.951474,33.7248,2.8326,4.047894646,2.193548967
951.115516,44.5973,2.8039,4.034985633,2.109609662
951.279558,51.8456,2.7751,4.022164001,2.03498322
951.4436,48.8255,2.7339,4.003903941,1.965456142
951.607642,46.8624,2.744,4.021888021,1.881603377
951.771684,43.3893,2.7651,4.054097062,2.210204286
951.935726,39.7651,2.7423,4.086820677,2.157295667
952.099768,43.72,2.7148,4.117171771,2.096542701
952.26381,47.8547,2.6872,4.045643437,2.039117816
952.427852,51.9895,2.6597,3.981997273,1.984753539
952.591894,56.1242,2.6348,3.872511901,1.933213989
952.755936,60.2589,2.6128,3.720716632,1.884282256
952.919978,64.9329,2.588,3.562841135,1.837767512
953.08402,70.9732,2.5672,3.562841135,1.793493937
953.248062,65.7634,2.5464,3.562841135,1.75669229
953.412104,61.9128,2.5984,3.746252705,1.838424831
953.576146,53.78,2.6589,3.769706428,1.917339215
953.740188,47.3298,2.7068,3.795099369,2.003330934
953.90423,40.8797,2.7547,3.929587036,2.097398209
954.068272,34.4295,2.8026,4.155373769,2.200736252
954.232314,27.9794,2.8505,4.408695172,2.314783097
954.396356,22.651,2.8901,4.642484373,2.441296276
954.560398,21.9715,2.8268,4.56960538,2.537785701
954.72444,21.6443,2.7729,4.364079817,2.362695382
